,year,hood_id,neighborhood,district,type,frequency
16351,2018,60408,Zehlendorf Nord,SteglitzZehlendorf,drugs,140
16352,2018,70101,SchönebergNord,TempelhofSchöneberg,drugs,908
16353,2018,70202,SchönebergSüd,TempelhofSchöneberg,drugs,508
16354,2018,70303,Friedenau,TempelhofSchöneberg,drugs,120
16355,2018,70404,Tempelhof,TempelhofSchöneberg,drugs,548
16356,2018,70505,Mariendorf,TempelhofSchöneberg,drugs,157
16357,2018,70606,Marienfelde,TempelhofSchöneberg,drugs,189
16358,2018,70707,Lichtenrade,TempelhofSchöneberg,drugs,148
16359,2018,80101,Schillerpromenade,Neukölln,drugs,1144
16360,2018,80102,Neuköllner Mitte/Zentrum,Neukölln,drugs,871
16361,2018,80103,Reuterstraße,Neukölln,drugs,829
16362,2018,80104,Rixdorf,Neukölln,drugs,580
16363,2018,80105,Köllnische Heide,Neukölln,drugs,566
16364,2018,80206,Britz,Neukölln,drugs,217
16365,2018,80207,Buckow,Neukölln,drugs,117
16366,2018,80308,Gropiusstadt,Neukölln,drugs,128
16367,2018,80409,Buckow Nord,Neukölln,drugs,113
16368,2018,80410,Rudow,Neukölln,drugs,74
16369,2018,90101,AltTreptow,TreptowKöpenick,drugs,620
16370,2018,90102,Plänterwald,TreptowKöpenick,drugs,134
16371,2018,90103,Baumschulenweg,TreptowKöpenick,drugs,119
16372,2018,90104,Johannisthal,TreptowKöpenick,drugs,95
16373,2018,90205,Oberschöneweide,TreptowKöpenick,drugs,357
16374,2018,90206,Niederschöneweide,TreptowKöpenick,drugs,885
16375,2018,90207,Adlershof,TreptowKöpenick,drugs,239
16376,2018,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,drugs,323
16377,2018,90309,Altglienicke,TreptowKöpenick,drugs,126
16378,2018,90310,Bohnsdorf,TreptowKöpenick,drugs,54
16379,2018,90311,Grünau,TreptowKöpenick,drugs,78
16380,2018,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,drugs,69
16381,2018,90413,KöpenickSüd,TreptowKöpenick,drugs,61
16382,2018,90414,AllendeViertel,TreptowKöpenick,drugs,110
16383,2018,90415,AltstadtKietz,TreptowKöpenick,drugs,274
16384,2018,90416,Müggelheim,TreptowKöpenick,drugs,75
16385,2018,90517,Friedrichshagen,TreptowKöpenick,drugs,53
16386,2018,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,drugs,106
16387,2018,90519,Dammvorstadt,TreptowKöpenick,drugs,280
16388,2018,90520,KöpenickNord,TreptowKöpenick,drugs,101
16389,2018,100101,MarzahnNord,MarzahnHellersdorf,drugs,219
16390,2018,100102,MarzahnMitte,MarzahnHellersdorf,drugs,198
16391,2018,100103,MarzahnSüd,MarzahnHellersdorf,drugs,146
16392,2018,100204,HellersdorfNord,MarzahnHellersdorf,drugs,308
16393,2018,100205,HellersdorfOst,MarzahnHellersdorf,drugs,242
16394,2018,100206,HellersdorfSüd,MarzahnHellersdorf,drugs,201
16395,2018,100307,Biesdorf,MarzahnHellersdorf,drugs,100
16396,2018,100408,Kaulsdorf,MarzahnHellersdorf,drugs,88
16397,2018,100409,Mahlsdorf,MarzahnHellersdorf,drugs,45
16398,2018,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,drugs,42
16399,2018,110102,NeuHohenschönhausen Nord,Lichtenberg,drugs,272
16400,2018,110103,NeuHohenschönhausen Süd,Lichtenberg,drugs,161
16401,2018,110204,AltHohenschönhausen Nord,Lichtenberg,drugs,197
16402,2018,110205,AltHohenschönhausen Süd,Lichtenberg,drugs,99
16403,2018,110306,Fennpfuhl,Lichtenberg,drugs,134
16404,2018,110307,AltLichtenberg,Lichtenberg,drugs,273
16405,2018,110308,Frankfurter Allee Süd,Lichtenberg,drugs,848
16406,2018,110409,Neu Lichtenberg,Lichtenberg,drugs,176
16407,2018,110410,Friedrichsfelde Nord,Lichtenberg,drugs,139
16408,2018,110411,Friedrichsfelde Süd,Lichtenberg,drugs,67
16409,2018,110512,Rummelsburger Bucht,Lichtenberg,drugs,338
16410,2018,110513,Karlshorst,Lichtenberg,drugs,66
16411,2018,121031,Ost 1  Reginhardstr.,Reinickendorf,drugs,223
16412,2018,121032,Ost 2  AltReinickendorf,Reinickendorf,drugs,498
16413,2018,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,drugs,1341
16414,2018,122144,West 4  AugusteViktoriaAllee,Reinickendorf,drugs,301
16415,2018,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,drugs,314
16416,2018,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,drugs,134
16417,2018,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,drugs,96
16418,2018,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,drugs,302
16419,2018,123021,MV 1  Märkisches Viertel,Reinickendorf,drugs,239
16420,2018,123022,MV 2  Rollbergsiedlung,Reinickendorf,drugs,194
16421,2018,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,drugs,110
16422,2019,10111,Tiergarten Süd,Mitte,drugs,1554
16423,2019,10112,Regierungsviertel,Mitte,drugs,1354
16424,2019,10113,Alexanderplatz,Mitte,drugs,1969
16425,2019,10114,Brunnenstraße Süd,Mitte,drugs,270
16426,2019,10221,Moabit West,Mitte,drugs,1335
16427,2019,10222,Moabit Ost,Mitte,drugs,1423
16428,2019,10331,Osloer Straße,Mitte,drugs,715
16429,2019,10332,Brunnenstraße Nord,Mitte,drugs,1056
16430,2019,10441,Parkviertel,Mitte,drugs,337
16431,2019,10442,Wedding Zentrum,Mitte,drugs,996
16432,2019,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,drugs,1527
16433,2019,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,drugs,803
16434,2019,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,drugs,2231
16435,2019,20304,südliche Luisenstadt,FriedrichshainKreuzberg,drugs,4962
16436,2019,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,drugs,241
16437,2019,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,drugs,3020
16438,2019,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,drugs,391
16439,2019,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,drugs,2434
16440,2019,30101,Buch,Pankow,drugs,224
16441,2019,30202,Blankenfelde/Niederschönhausen,Pankow,drugs,76
16442,2019,30203,Buchholz,Pankow,drugs,49
16443,2019,30304,Karow,Pankow,drugs,107
16444,2019,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,drugs,154
16445,2019,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,drugs,44
16446,2019,30406,Pankow Zentrum,Pankow,drugs,111
16447,2019,30408,Pankow Süd,Pankow,drugs,131
16448,2019,30509,Weißensee,Pankow,drugs,177
16449,2019,30510,Weißensee Ost,Pankow,drugs,332
16450,2019,30611,Prenzlauer Berg Nordwest,Pankow,drugs,581
16451,2019,30612,Prenzlauer Berg Nord,Pankow,drugs,256
16452,2019,30613,Helmholtzplatz,Pankow,drugs,154
16453,2019,30614,Prenzlauer Berg Ost,Pankow,drugs,339
16454,2019,30715,Prenzlauer Berg Südwest,Pankow,drugs,185
16455,2019,30716,Prenzlauer Berg Süd,Pankow,drugs,136
16456,2019,40101,CharlottenburgNord,CharlottenburgWilmersdorf,drugs,1108
16457,2019,40202,Heerstrasse,CharlottenburgWilmersdorf,drugs,329
16458,2019,40203,Westend,CharlottenburgWilmersdorf,drugs,157
16459,2019,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,drugs,219
16460,2019,40305,Mierendorffplatz,CharlottenburgWilmersdorf,drugs,311
16461,2019,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,drugs,300
16462,2019,40307,Neue Kantstraße,CharlottenburgWilmersdorf,drugs,287
16463,2019,40308,Kantstraße,CharlottenburgWilmersdorf,drugs,328
16464,2019,40309,Kurfürstendamm,CharlottenburgWilmersdorf,drugs,1505
16465,2019,40310,Halensee,CharlottenburgWilmersdorf,drugs,191
16466,2019,40411,Grunewald,CharlottenburgWilmersdorf,drugs,107
16467,2019,40412,Schmargendorf,CharlottenburgWilmersdorf,drugs,106
16468,2019,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,drugs,108
16469,2019,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,drugs,250
16470,2019,40515,Barstraße,CharlottenburgWilmersdorf,drugs,264
16471,2019,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,drugs,273
16472,2019,40617,Forst Grunewald,CharlottenburgWilmersdorf,drugs,5970
16473,2019,50101,Hakenfelde,Spandau,drugs,99
16474,2019,50102,Falkenhagener Feld,Spandau,drugs,161
16475,2019,50103,Spandau Mitte,Spandau,drugs,713
16476,2019,50204,Brunsbütteler Damm,Spandau,drugs,75
16477,2019,50205,Heerstraße Nord,Spandau,drugs,141
16478,2019,50206,Wilhelmstadt,Spandau,drugs,276
16479,2019,50307,Haselhorst,Spandau,drugs,249
16480,2019,50308,Siemensstadt,Spandau,drugs,266
16481,2019,50409,Gatow/Kladow,Spandau,drugs,40
16482,2019,60101,Schloßstr.,SteglitzZehlendorf,drugs,316
16483,2019,60102,Albrechtstr.,SteglitzZehlendorf,drugs,111
16484,2019,60203,Lankwitz,SteglitzZehlendorf,drugs,180
16485,2019,60204,Ostpreußendamm,SteglitzZehlendorf,drugs,81
16486,2019,60305,Teltower Damm,SteglitzZehlendorf,drugs,149
16487,2019,60306,Drakestr.,SteglitzZehlendorf,drugs,88
16488,2019,60407,Zehlendorf Südwest,SteglitzZehlendorf,drugs,134
16489,2019,60408,Zehlendorf Nord,SteglitzZehlendorf,drugs,100
16490,2019,70101,SchönebergNord,TempelhofSchöneberg,drugs,807
16491,2019,70202,SchönebergSüd,TempelhofSchöneberg,drugs,470
16492,2019,70303,Friedenau,TempelhofSchöneberg,drugs,144
16493,2019,70404,Tempelhof,TempelhofSchöneberg,drugs,439
16494,2019,70505,Mariendorf,TempelhofSchöneberg,drugs,162
16495,2019,70606,Marienfelde,TempelhofSchöneberg,drugs,126
16496,2019,70707,Lichtenrade,TempelhofSchöneberg,drugs,133
16497,2019,80101,Schillerpromenade,Neukölln,drugs,1415
16498,2019,80102,Neuköllner Mitte/Zentrum,Neukölln,drugs,1234
16499,2019,80103,Reuterstraße,Neukölln,drugs,1164
16500,2019,80104,Rixdorf,Neukölln,drugs,857
16501,2019,80105,Köllnische Heide,Neukölln,drugs,541
16502,2019,80206,Britz,Neukölln,drugs,334
16503,2019,80207,Buckow,Neukölln,drugs,174
16504,2019,80308,Gropiusstadt,Neukölln,drugs,126
16505,2019,80409,Buckow Nord,Neukölln,drugs,113
16506,2019,80410,Rudow,Neukölln,drugs,103
16507,2019,90101,AltTreptow,TreptowKöpenick,drugs,1116
16508,2019,90102,Plänterwald,TreptowKöpenick,drugs,62
16509,2019,90103,Baumschulenweg,TreptowKöpenick,drugs,159
16510,2019,90104,Johannisthal,TreptowKöpenick,drugs,161
16511,2019,90205,Oberschöneweide,TreptowKöpenick,drugs,361
16512,2019,90206,Niederschöneweide,TreptowKöpenick,drugs,382
16513,2019,90207,Adlershof,TreptowKöpenick,drugs,143
16514,2019,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,drugs,219
16515,2019,90309,Altglienicke,TreptowKöpenick,drugs,142
16516,2019,90310,Bohnsdorf,TreptowKöpenick,drugs,107
16517,2019,90311,Grünau,TreptowKöpenick,drugs,121
16518,2019,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,drugs,46
16519,2019,90413,KöpenickSüd,TreptowKöpenick,drugs,67
16520,2019,90414,AllendeViertel,TreptowKöpenick,drugs,155
16521,2019,90415,AltstadtKietz,TreptowKöpenick,drugs,378
16522,2019,90416,Müggelheim,TreptowKöpenick,drugs,163
16523,2019,90517,Friedrichshagen,TreptowKöpenick,drugs,84
16524,2019,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,drugs,137
16525,2019,90519,Dammvorstadt,TreptowKöpenick,drugs,567
16526,2019,90520,KöpenickNord,TreptowKöpenick,drugs,123
16527,2019,100101,MarzahnNord,MarzahnHellersdorf,drugs,221
16528,2019,100102,MarzahnMitte,MarzahnHellersdorf,drugs,271
16529,2019,100103,MarzahnSüd,MarzahnHellersdorf,drugs,182
16530,2019,100204,HellersdorfNord,MarzahnHellersdorf,drugs,306
16531,2019,100205,HellersdorfOst,MarzahnHellersdorf,drugs,205
16532,2019,100206,HellersdorfSüd,MarzahnHellersdorf,drugs,182
16533,2019,100307,Biesdorf,MarzahnHellersdorf,drugs,123
16534,2019,100408,Kaulsdorf,MarzahnHellersdorf,drugs,93
16535,2019,100409,Mahlsdorf,MarzahnHellersdorf,drugs,103
16536,2019,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,drugs,124
16537,2019,110102,NeuHohenschönhausen Nord,Lichtenberg,drugs,230
16538,2019,110103,NeuHohenschönhausen Süd,Lichtenberg,drugs,96
16539,2019,110204,AltHohenschönhausen Nord,Lichtenberg,drugs,160
16540,2019,110205,AltHohenschönhausen Süd,Lichtenberg,drugs,111
16541,2019,110306,Fennpfuhl,Lichtenberg,drugs,134
16542,2019,110307,AltLichtenberg,Lichtenberg,drugs,329
16543,2019,110308,Frankfurter Allee Süd,Lichtenberg,drugs,874
16544,2019,110409,Neu Lichtenberg,Lichtenberg,drugs,152
16545,2019,110410,Friedrichsfelde Nord,Lichtenberg,drugs,150
16546,2019,110411,Friedrichsfelde Süd,Lichtenberg,drugs,148
16547,2019,110512,Rummelsburger Bucht,Lichtenberg,drugs,264
16548,2019,110513,Karlshorst,Lichtenberg,drugs,47
16549,2019,121031,Ost 1  Reginhardstr.,Reinickendorf,drugs,363
16550,2019,121032,Ost 2  AltReinickendorf,Reinickendorf,drugs,435
16551,2019,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,drugs,1323
16552,2019,122144,West 4  AugusteViktoriaAllee,Reinickendorf,drugs,255
16553,2019,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,drugs,304
16554,2019,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,drugs,75
16555,2019,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,drugs,132
16556,2019,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,drugs,353
16557,2019,123021,MV 1  Märkisches Viertel,Reinickendorf,drugs,181
16558,2019,123022,MV 2  Rollbergsiedlung,Reinickendorf,drugs,226
16559,2019,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,drugs,187
16560,2012,10111,Tiergarten Süd,Mitte,crime_hood	,8190
16561,2012,10112,Regierungsviertel,Mitte,crime_hood	,9491
16562,2012,10113,Alexanderplatz,Mitte,crime_hood	,6586
16563,2012,10114,Brunnenstraße Süd,Mitte,crime_hood	,2941
16564,2012,10221,Moabit West,Mitte,crime_hood	,3349
16565,2012,10222,Moabit Ost,Mitte,crime_hood	,3480
16566,2012,10331,Osloer Straße,Mitte,crime_hood	,4848
16567,2012,10332,Brunnenstraße Nord,Mitte,crime_hood	,4341
16568,2012,10441,Parkviertel,Mitte,crime_hood	,4329
16569,2012,10442,Wedding Zentrum,Mitte,crime_hood	,4865
16570,2012,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,crime_hood	,4580
16571,2012,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,crime_hood	,3728
16572,2012,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,crime_hood	,4991
16573,2012,20304,südliche Luisenstadt,FriedrichshainKreuzberg,crime_hood	,3690
16574,2012,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,crime_hood	,2808
16575,2012,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,crime_hood	,4533
16576,2012,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,crime_hood	,3034
16577,2012,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,crime_hood	,4515
16578,2012,30101,Buch,Pankow,crime_hood	,2477
16579,2012,30202,Blankenfelde/Niederschönhausen,Pankow,crime_hood	,1331
16580,2012,30203,Buchholz,Pankow,crime_hood	,1084
16581,2012,30304,Karow,Pankow,crime_hood	,808
16582,2012,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,crime_hood	,1140
16583,2012,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,crime_hood	,1337
16584,2012,30406,Pankow Zentrum,Pankow,crime_hood	,2499
16585,2012,30408,Pankow Süd,Pankow,crime_hood	,1935
16586,2012,30509,Weißensee,Pankow,crime_hood	,2544
16587,2012,30510,Weißensee Ost,Pankow,crime_hood	,2226
16588,2012,30611,Prenzlauer Berg Nordwest,Pankow,crime_hood	,3243
16589,2012,30612,Prenzlauer Berg Nord,Pankow,crime_hood	,2255
16590,2012,30613,Helmholtzplatz,Pankow,crime_hood	,2896
16591,2012,30614,Prenzlauer Berg Ost,Pankow,crime_hood	,2939
16592,2012,30715,Prenzlauer Berg Südwest,Pankow,crime_hood	,4109
16593,2012,30716,Prenzlauer Berg Süd,Pankow,crime_hood	,2181
16594,2012,40101,CharlottenburgNord,CharlottenburgWilmersdorf,crime_hood	,4091
16595,2012,40202,Heerstrasse,CharlottenburgWilmersdorf,crime_hood	,2824
16596,2012,40203,Westend,CharlottenburgWilmersdorf,crime_hood	,2529
16597,2012,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,crime_hood	,2661
16598,2012,40305,Mierendorffplatz,CharlottenburgWilmersdorf,crime_hood	,2903
16599,2012,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,crime_hood	,3737
16600,2012,40307,Neue Kantstraße,CharlottenburgWilmersdorf,crime_hood	,2442
16601,2012,40308,Kantstraße,CharlottenburgWilmersdorf,crime_hood	,3376
16602,2012,40309,Kurfürstendamm,CharlottenburgWilmersdorf,crime_hood	,11571
16603,2012,40310,Halensee,CharlottenburgWilmersdorf,crime_hood	,2768
16604,2012,40411,Grunewald,CharlottenburgWilmersdorf,crime_hood	,2184
16605,2012,40412,Schmargendorf,CharlottenburgWilmersdorf,crime_hood	,1846
16606,2012,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,crime_hood	,1243
16607,2012,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,crime_hood	,2527
16608,2012,40515,Barstraße,CharlottenburgWilmersdorf,crime_hood	,2239
16609,2012,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,crime_hood	,2201
16610,2012,40617,Forst Grunewald,CharlottenburgWilmersdorf,crime_hood	,28000
16611,2012,50101,Hakenfelde,Spandau,crime_hood	,2873
16612,2012,50102,Falkenhagener Feld,Spandau,crime_hood	,2989
16613,2012,50103,Spandau Mitte,Spandau,crime_hood	,4890
16614,2012,50204,Brunsbütteler Damm,Spandau,crime_hood	,1706
16615,2012,50205,Heerstraße Nord,Spandau,crime_hood	,3796
16616,2012,50206,Wilhelmstadt,Spandau,crime_hood	,3515
16617,2012,50307,Haselhorst,Spandau,crime_hood	,4177
16618,2012,50308,Siemensstadt,Spandau,crime_hood	,3484
16619,2012,50409,Gatow/Kladow,Spandau,crime_hood	,889
16620,2012,60101,Schloßstr.,SteglitzZehlendorf,crime_hood	,2472
16621,2012,60102,Albrechtstr.,SteglitzZehlendorf,crime_hood	,1621
16622,2012,60203,Lankwitz,SteglitzZehlendorf,crime_hood	,1809
16623,2012,60204,Ostpreußendamm,SteglitzZehlendorf,crime_hood	,1391
16624,2012,60305,Teltower Damm,SteglitzZehlendorf,crime_hood	,1361
16625,2012,60306,Drakestr.,SteglitzZehlendorf,crime_hood	,1394
16626,2012,60407,Zehlendorf Südwest,SteglitzZehlendorf,crime_hood	,1489
16627,2012,60408,Zehlendorf Nord,SteglitzZehlendorf,crime_hood	,1688
16628,2012,70101,SchönebergNord,TempelhofSchöneberg,crime_hood	,4078
16629,2012,70202,SchönebergSüd,TempelhofSchöneberg,crime_hood	,2729
16630,2012,70303,Friedenau,TempelhofSchöneberg,crime_hood	,1934
16631,2012,70404,Tempelhof,TempelhofSchöneberg,crime_hood	,2850
16632,2012,70505,Mariendorf,TempelhofSchöneberg,crime_hood	,2019
16633,2012,70606,Marienfelde,TempelhofSchöneberg,crime_hood	,2034
16634,2012,70707,Lichtenrade,TempelhofSchöneberg,crime_hood	,1507
16635,2012,80101,Schillerpromenade,Neukölln,crime_hood	,6354
16636,2012,80102,Neuköllner Mitte/Zentrum,Neukölln,crime_hood	,5865
16637,2012,80103,Reuterstraße,Neukölln,crime_hood	,4051
16638,2012,80104,Rixdorf,Neukölln,crime_hood	,3967
16639,2012,80105,Köllnische Heide,Neukölln,crime_hood	,4281
16640,2012,80206,Britz,Neukölln,crime_hood	,2664
16641,2012,80207,Buckow,Neukölln,crime_hood	,1807
16642,2012,80308,Gropiusstadt,Neukölln,crime_hood	,2968
16643,2012,80409,Buckow Nord,Neukölln,crime_hood	,1893
16644,2012,80410,Rudow,Neukölln,crime_hood	,1295
16645,2012,90101,AltTreptow,TreptowKöpenick,crime_hood	,3441
16646,2012,90102,Plänterwald,TreptowKöpenick,crime_hood	,2253
16647,2012,90103,Baumschulenweg,TreptowKöpenick,crime_hood	,2008
16648,2012,90104,Johannisthal,TreptowKöpenick,crime_hood	,1337
16649,2012,90205,Oberschöneweide,TreptowKöpenick,crime_hood	,3319
16650,2012,90206,Niederschöneweide,TreptowKöpenick,crime_hood	,3062
16651,2012,90207,Adlershof,TreptowKöpenick,crime_hood	,2242
16652,2012,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,crime_hood	,2692
16653,2012,90309,Altglienicke,TreptowKöpenick,crime_hood	,1217
16654,2012,90310,Bohnsdorf,TreptowKöpenick,crime_hood	,1125
16655,2012,90311,Grünau,TreptowKöpenick,crime_hood	,1556
16656,2012,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,crime_hood	,591
16657,2012,90413,KöpenickSüd,TreptowKöpenick,crime_hood	,1114
16658,2012,90414,AllendeViertel,TreptowKöpenick,crime_hood	,1638
16659,2012,90415,AltstadtKietz,TreptowKöpenick,crime_hood	,2519
16660,2012,90416,Müggelheim,TreptowKöpenick,crime_hood	,661
16661,2012,90517,Friedrichshagen,TreptowKöpenick,crime_hood	,990
16662,2012,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,crime_hood	,625
16663,2012,90519,Dammvorstadt,TreptowKöpenick,crime_hood	,2589
16664,2012,90520,KöpenickNord,TreptowKöpenick,crime_hood	,960
16665,2012,100101,MarzahnNord,MarzahnHellersdorf,crime_hood	,3579
16666,2012,100102,MarzahnMitte,MarzahnHellersdorf,crime_hood	,3231
16667,2012,100103,MarzahnSüd,MarzahnHellersdorf,crime_hood	,1794
16668,2012,100204,HellersdorfNord,MarzahnHellersdorf,crime_hood	,3656
16669,2012,100205,HellersdorfOst,MarzahnHellersdorf,crime_hood	,3415
16670,2012,100206,HellersdorfSüd,MarzahnHellersdorf,crime_hood	,2230
16671,2012,100307,Biesdorf,MarzahnHellersdorf,crime_hood	,1141
16672,2012,100408,Kaulsdorf,MarzahnHellersdorf,crime_hood	,1342
16673,2012,100409,Mahlsdorf,MarzahnHellersdorf,crime_hood	,926
16674,2012,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,crime_hood	,1312
16675,2012,110102,NeuHohenschönhausen Nord,Lichtenberg,crime_hood	,2783
16676,2012,110103,NeuHohenschönhausen Süd,Lichtenberg,crime_hood	,2775
16677,2012,110204,AltHohenschönhausen Nord,Lichtenberg,crime_hood	,2331
16678,2012,110205,AltHohenschönhausen Süd,Lichtenberg,crime_hood	,2202
16679,2012,110306,Fennpfuhl,Lichtenberg,crime_hood	,2358
16680,2012,110307,AltLichtenberg,Lichtenberg,crime_hood	,3406
16681,2012,110308,Frankfurter Allee Süd,Lichtenberg,crime_hood	,2070
16682,2012,110409,Neu Lichtenberg,Lichtenberg,crime_hood	,2499
16683,2012,110410,Friedrichsfelde Nord,Lichtenberg,crime_hood	,2844
16684,2012,110411,Friedrichsfelde Süd,Lichtenberg,crime_hood	,1667
16685,2012,110512,Rummelsburger Bucht,Lichtenberg,crime_hood	,1839
16686,2012,110513,Karlshorst,Lichtenberg,crime_hood	,1209
16687,2012,121031,Ost 1  Reginhardstr.,Reinickendorf,crime_hood	,3660
16688,2012,121032,Ost 2  AltReinickendorf,Reinickendorf,crime_hood	,2827
16689,2012,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,crime_hood	,4427
16690,2012,122144,West 4  AugusteViktoriaAllee,Reinickendorf,crime_hood	,3469
16691,2012,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,crime_hood	,4248
16692,2012,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,crime_hood	,1205
16693,2012,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,crime_hood	,1040
16694,2012,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,crime_hood	,2302
16695,2012,123021,MV 1  Märkisches Viertel,Reinickendorf,crime_hood	,3687
16696,2012,123022,MV 2  Rollbergsiedlung,Reinickendorf,crime_hood	,2795
16697,2012,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,crime_hood	,2053
16698,2013,10111,Tiergarten Süd,Mitte,crime_hood	,7487
16699,2013,10112,Regierungsviertel,Mitte,crime_hood	,9271
16700,2013,10113,Alexanderplatz,Mitte,crime_hood	,6293
16701,2013,10114,Brunnenstraße Süd,Mitte,crime_hood	,3776
16702,2013,10221,Moabit West,Mitte,crime_hood	,3138
16703,2013,10222,Moabit Ost,Mitte,crime_hood	,3364
16704,2013,10331,Osloer Straße,Mitte,crime_hood	,4625
16705,2013,10332,Brunnenstraße Nord,Mitte,crime_hood	,4457
16706,2013,10441,Parkviertel,Mitte,crime_hood	,4066
16707,2013,10442,Wedding Zentrum,Mitte,crime_hood	,4413
16708,2013,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,crime_hood	,4311
16709,2013,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,crime_hood	,3311
16710,2013,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,crime_hood	,5331
16711,2013,20304,südliche Luisenstadt,FriedrichshainKreuzberg,crime_hood	,4687
16712,2013,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,crime_hood	,2820
16713,2013,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,crime_hood	,5006
16714,2013,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,crime_hood	,3123
16715,2013,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,crime_hood	,4545
16716,2013,30101,Buch,Pankow,crime_hood	,2274
16717,2013,30202,Blankenfelde/Niederschönhausen,Pankow,crime_hood	,1485
16718,2013,30203,Buchholz,Pankow,crime_hood	,1054
16719,2013,30304,Karow,Pankow,crime_hood	,1106
16720,2013,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,crime_hood	,1393
16721,2013,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,crime_hood	,1125
16722,2013,30406,Pankow Zentrum,Pankow,crime_hood	,2329
16723,2013,30408,Pankow Süd,Pankow,crime_hood	,1888
16724,2013,30509,Weißensee,Pankow,crime_hood	,2895
16725,2013,30510,Weißensee Ost,Pankow,crime_hood	,2207
16726,2013,30611,Prenzlauer Berg Nordwest,Pankow,crime_hood	,2816
16727,2013,30612,Prenzlauer Berg Nord,Pankow,crime_hood	,2281
16728,2013,30613,Helmholtzplatz,Pankow,crime_hood	,2723
16729,2013,30614,Prenzlauer Berg Ost,Pankow,crime_hood	,2495
16730,2013,30715,Prenzlauer Berg Südwest,Pankow,crime_hood	,3656
